Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
2416292511,"Jun 2, 2019, 5:16:15 AM","Morning HM in Zell, Mosel 🍷",Run,"",7085,21.17,184,false,White,activities/2416292511.gpx,80.0,,,6994.0,21171.23046875,4.5,,223.7612762451172,,92.80000305175781,255.1999969482422,18.700000762939453,-0.006612756755203009,,,,,184.0,,,,0.0,,,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2421964248,"Jun 4, 2019, 5:03:12 AM",Morning Run,Run,,3340,10.88,103,false,,activities/2421964248.gpx,80.0,,,3301.0,10883.091796875,6.599999904632568,,78.89286041259766,,26.600000381469727,58.29999923706055,10.600000381469727,-0.0027583923656493425,,,,,175.0,,,,0.0,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430136320,"Jun 7, 2019, 5:07:58 AM",Morning Run,Run,,4331,13.59,90,false,,activities/2430136320.gpx,80.0,,,4306.0,13590.2158203125,5.800000190734863,,73.06071472167969,,26.600000381469727,58.29999923706055,13.300000190734863,-0.015452311374247074,,,,,166.0,,,,0.0,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440825410,"Jun 11, 2019, 5:22:12 AM",Morning Run,Run,,4109,13.55,168,false,,activities/2440825410.gpx,80.0,,,4093.0,13555.2978515625,7.400000095367432,,124.24639129638672,,43.20000076293945,65.0999984741211,8.600000381469727,-0.005164031870663166,,,,,185.0,,,,0.0,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452807988,"Jun 15, 2019, 5:22:14 PM",Evening Run in Amsterdam 🇳🇱 ,Run,"",6778,21.87,366,false,White,activities/2452807988.gpx,80.0,,,6730.0,21870.90625,7.699999809265137,,63.76884841918945,,-2.799999952316284,10.399999618530273,7.5,0.004115057177841663,,,,,183.0,,,,0.0,,,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2464858752,"Jun 20, 2019, 5:11:53 AM",Morning Run,Run,,3098,9.63,94,false,,activities/2464858752.gpx,80.0,,,3091.0,9629.55078125,5.099999904632568,,79.63174438476562,,43.29999923706055,57.20000076293945,8.899999618530273,0.0,,,,,179.0,,,,0.0,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476448960,"Jun 24, 2019, 10:55:24 AM",Morning Run in São Paulo 🇧🇷,Run,"",4908,15.67,,false,White,activities/2476448960.gpx,80.0,,4908.0,4726.0,15678.900390625,9.699999809265137,,350.03521728515625,,745.2000122070312,852.9000244140625,48.400001525878906,0.01594499684870243,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2491018677,"Jun 29, 2019, 8:49:23 PM",Nachtlauf in Leipzig 🌖,Run,"",4142,13.82,,false,White,activities/2491018677.gpx,80.0,,4142.0,4124.0,13825.7001953125,10.399999618530273,,67.77713775634766,,110.4000015258789,146.8000030517578,16.399999618530273,-0.0007232906646095216,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2496955333,"Jul 2, 2019, 5:00:29 AM",Morning Run,Run,,3381,10.18,63,false,,activities/2496955333.gpx,80.0,,3381.0,3350.0,10182.4716796875,5.0,,83.50071716308594,,43.20000076293945,57.20000076293945,8.0,0.0,,,,,167.0,,,,0.0,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511132426,"Jul 7, 2019, 8:08:55 AM",Morning Run,Run,,6295,12.14,156,false,,activities/2511132426.gpx,80.0,,6295.0,3827.0,12146.7978515625,9.199999809265137,,90.97456359863281,,43.29999923706055,65.0999984741211,15.399999618530273,0.005772053264081478,,,,,187.0,,,,0.0,,,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517113124,"Jul 9, 2019, 10:39:00 AM",Ben is back,Run,,3585,12.05,,false,White,activities/2517113124.gpx,80.0,,3585.0,3551.0,12049.5,9.300000190734863,,107.58781433105469,,43.20000076293945,57.099998474121094,8.0,0.0008299099281430244,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2522919594,"Jul 11, 2019, 10:43:05 AM",Lunch Run,Run,,3371,9.81,128,false,,activities/2522919594.gpx,80.0,,3371.0,3127.0,9816.9208984375,7.400000095367432,,69.40874481201172,,43.29999923706055,64.80000305175781,9.600000381469727,-0.21344716846942902,,,,,194.0,,,,0.0,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532084221,"Jul 14, 2019, 2:35:56 PM",Afternoon Run,Run,,7125,23.38,322,false,,activities/2532084221.gpx,80.0,,7125.0,7010.0,23384.88671875,6.0,,192.02737426757812,,27.200000762939453,56.5,27.899999618530273,0.0008554868982173502,,,,,184.0,,,,0.0,,,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539011350,"Jul 17, 2019, 5:03:56 AM",Morning Run,Run,,5177,16.35,159,false,,activities/2539011350.gpx,80.0,,5177.0,4866.0,16355.861328125,6.199999809265137,,107.4672622680664,,27.399999618530273,59.599998474121094,18.0,0.0012228003470227122,,,,,176.0,,,,0.0,,,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547200467,"Jul 20, 2019, 8:24:15 AM",Morning Run,Run,,3784,11.88,140,false,,activities/2547200467.gpx,80.0,,3784.0,3731.0,11882.25,6.599999904632568,,94.76329040527344,,43.29999923706055,65.0999984741211,9.300000190734863,0.0,,,,,185.0,,,,0.0,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549737938,"Jul 21, 2019, 6:08:31 AM",Morning Run,Run,,5562,18.62,237,false,,activities/2549737938.gpx,80.0,,5562.0,5513.0,18627.009765625,7.699999809265137,,119.69821166992188,,27.399999618530273,59.599998474121094,18.799999237060547,-0.015036867000162601,,,,,182.0,,,,0.0,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555461556,"Jul 23, 2019, 5:09:32 AM",Morning Run,Run,,5128,15.38,112,false,,activities/2555461556.gpx,80.0,,5128.0,4973.0,15381.0,7.5,,81.04325103759766,,26.899999618530273,58.29999923706055,11.0,0.005851374939084053,,,,,165.0,,,,0.0,,,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568978524,"Jul 28, 2019, 6:02:56 AM",Lauf am Morgen,Run,,3887,11.75,,false,White,activities/2568978524.gpx,80.0,,3887.0,3862.0,11758.2001953125,5.099999904632568,,54.653385162353516,,121.9000015258789,149.1999969482422,9.199999809265137,0.000850470329169184,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2588744280,"Aug 4, 2019, 5:33:59 AM",Ferdi‘s first HM 💪🏃🏻‍♂️,Run,"",6939,21.30,363,false,White,activities/2588744280.gpx,80.0,,6939.0,6902.0,21300.2421875,6.900000095367432,,110.58011627197266,,26.5,40.400001525878906,29.299999237060547,0.01315616350620985,,,,,194.0,,,,0.0,,,363.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2596580205,"Aug 6, 2019, 5:26:43 PM",Evening Run,Run,,4934,15.67,187,false,,activities/2596580205.gpx,80.0,,4934.0,4804.0,15670.20703125,5.900000095367432,,82.21666717529297,,43.29999923706055,63.099998474121094,10.199999809265137,-0.001914926222525537,,,,,191.0,,,,0.0,,,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2602364222,"Aug 8, 2019, 5:38:59 PM",B2Run Berlin 2019 - GPS broken,Run,"",1447,3.53,69,false,White,activities/2602364222.gpx,80.0,,1447.0,921.0,3530.0,7.300000190734863,,14.295238494873047,,61.0,73.0999984741211,5.300000190734863,0.07365439087152481,,,,,195.0,,,,0.0,,,69.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2618884844,"Aug 14, 2019, 4:20:56 PM",Night run through Kyoto 🇯🇵,Run,,3208,9.76,,false,White,activities/2618884844.gpx,80.0,,3208.0,3005.0,9761.5,9.0,,57.12825012207031,,40.79999923706055,56.79999923706055,12.100000381469727,-0.00512216379866004,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2654513938,"Aug 26, 2019, 10:15:20 PM",Morning Run at Mt. Fuji 🇯🇵🗻,Run,"",6851,18.41,144,false,White,activities/2654513938.gpx,80.0,,6851.0,6243.0,18417.34375,5.5,,199.44456481933594,,830.7999877929688,859.7000122070312,24.799999237060547,-0.000542967754881829,,,,,175.0,,,,0.0,,,144.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2671289782,"Sep 1, 2019, 3:38:47 PM",Afternoon Run,Run,,4916,15.23,199,false,,activities/2671289782.gpx,80.0,,4916.0,4912.0,15231.3662109375,8.100000381469727,,125.43638610839844,,43.29999923706055,65.0999984741211,9.199999809265137,0.0,,,,,185.0,,,,0.0,,,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672513411,"Sep 2, 2019, 4:58:30 AM",Morning Run,Run,,5218,15.15,147,false,,activities/2672513411.gpx,80.0,,5218.0,5088.0,15149.115234375,6.599999904632568,,103.69841003417969,,27.399999618530273,58.29999923706055,16.200000762939453,-0.0006611701101064682,,,,,175.0,,,,0.0,,,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2681149668,"Sep 5, 2019, 5:06:54 AM",Morning Run,Run,,3447,10.90,98,false,,activities/2681149668.gpx,80.0,,3447.0,3411.0,10906.6826171875,5.5,,79.18571472167969,,26.600000381469727,58.29999923706055,15.899999618530273,0.0027506027836352587,,,,,170.0,,,,0.0,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2686609411,"Sep 7, 2019, 6:33:41 AM",1000km in 2019: Check. ,Run,"",5345,16.25,132,false,White,activities/2686609411.gpx,80.0,,5345.0,5275.0,16258.095703125,4.699999809265137,,105.1674575805664,,42.70000076293945,62.900001525878906,6.900000095367432,0.0,,,,,171.0,,,,0.0,,,132.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2691061824,"Sep 8, 2019, 10:45:34 AM",Lunch Run,Run,,2455,8.02,112,false,,activities/2691061824.gpx,80.0,,2455.0,2308.0,8019.2490234375,5.5,,98.27725982666016,,36.5,59.400001525878906,13.100000381469727,0.0,,,,,196.0,,,,809.64111328125,,,112.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699997338,"Sep 11, 2019, 4:49:07 PM",Evening Run,Run,,6099,16.05,141,false,,activities/2699997338.gpx,80.0,,6099.0,5380.0,16055.0791015625,6.699999809265137,,91.20138549804688,,26.799999237060547,58.400001525878906,10.5,0.0,,,,,176.0,,,,1592.3594970703125,,,141.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710673436,"Sep 15, 2019, 7:04:49 AM",Morning Run with Lisa 🏃‍♀️ ,Run,"",12321,33.06,,false,White,activities/2873783145.fit.gz,80.0,,12321.0,11327.0,33068.69921875,7.900000095367432,,1995.0,1934.0,27.0,53.900001525878906,9.800000190734863,0.0033264083322137594,,,,84.0,,172.0,,,2030.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2733960769,"Sep 23, 2019, 4:38:51 PM",Evening Run,Run,,3396,11.36,156,false,,activities/2733960769.gpx,80.0,,3396.0,3256.0,11360.244140625,6.599999904632568,,72.89107513427734,,36.70000076293945,59.29999923706055,18.200000762939453,-0.004408121574670076,,,,,197.0,,,,1125.854248046875,,,156.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748281705,"Sep 29, 2019, 5:38:12 AM",Morning Run through 🇩🇪 and 🇨🇿 ,Run,"",8061,21.60,333,false,White,activities/2748281705.gpx,80.0,,8061.0,7221.0,21604.763671875,5.800000190734863,,491.5621337890625,,524.0,762.4000244140625,32.29999923706055,0.005091461353003979,,,,,192.0,,,,2275.61376953125,,,333.0,,,,,,,,,,,0.0,,0.0,,,23151.0,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2767935513,"Oct 6, 2019, 12:22:56 PM",Afternoon Run,Run,,3177,10.52,155,false,,activities/2767935513.gpx,80.0,,3177.0,3013.0,10524.8828125,6.900000095367432,,59.69464111328125,,33.20000076293945,58.29999923706055,7.0,-0.002850383287295699,,,,,184.0,,,,1041.203125,,,155.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771853498,"Oct 8, 2019, 6:32:37 AM",Morning Run 🇬🇧,Run,"",4079,10.26,74,false,White,activities/2771853498.gpx,80.0,,4079.0,3604.0,10267.08203125,9.800000190734863,,60.352500915527344,,-2.299999952316284,15.199999809265137,27.0,-0.014609772711992264,,,,,168.0,,,,1025.4366455078125,,,74.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2780656540,"Oct 11, 2019, 4:24:51 PM",Evening Run,Run,,4325,13.75,209,false,,activities/2780656540.gpx,80.0,,4325.0,4075.0,13757.01171875,5.300000190734863,,72.33512115478516,,43.29999923706055,60.0,10.399999618530273,-0.004361416213214397,,,,,188.0,,,,1362.28173828125,,,209.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792554340,"Oct 16, 2019, 5:05:44 AM",Morning Run,Run,,3403,11.03,160,false,,activities/2792554340.gpx,80.0,,3403.0,3392.0,11037.05078125,6.800000190734863,,89.87678527832031,,43.20000076293945,57.599998474121094,18.299999237060547,0.005462192464619875,,,,,188.0,,,,1096.6214599609375,,,160.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814084805,"Oct 24, 2019, 4:35:25 PM",Evening Run,Run,,6912,21.21,293,false,,activities/2814084805.gpx,80.0,,6912.0,6742.0,21216.634765625,5.0,,141.73634338378906,,33.79999923706055,59.29999923706055,23.399999618530273,0.008955252356827259,,,,,185.0,,,,2108.021728515625,,,293.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823705209,"Oct 28, 2019, 2:19:48 PM",Lauf am Nachmittag,Run,,2533,8.61,,false,White,activities/2823705209.gpx,80.0,,2533.0,2512.0,8610.5,6.400000095367432,,71.02611541748047,,43.29999923706055,64.9000015258789,12.899999618530273,0.005806863773614168,,,,,,,,,859.1913452148438,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2828377957,"Oct 30, 2019, 11:39:34 AM",Lunch Run,Run,,2862,9.03,167,false,,activities/2828377957.gpx,80.0,,2862.0,2737.0,9035.1083984375,5.900000095367432,,55.47678756713867,,43.29999923706055,65.30000305175781,17.600000381469727,0.003334481967613101,,,,,189.0,,,,894.5675048828125,,,167.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838402086,"Nov 3, 2019, 2:45:01 PM",Afternoon Run,Run,,3003,9.63,157,false,,activities/2838402086.gpx,80.0,,3003.0,2804.0,9638.05859375,5.400000095367432,,60.96797561645508,,31.0,56.599998474121094,20.899999618530273,-0.006241872441023588,,,,,193.0,,,,954.4091186523438,,,157.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847175534,"Nov 7, 2019, 7:41:36 AM",Morning Run,Run,,4216,13.47,223,false,,activities/2847175534.gpx,80.0,,4216.0,3954.0,13474.7646484375,5.199999809265137,,66.4672622680664,,110.30000305175781,146.6999969482422,6.900000095367432,0.0029707530047744513,,,,,193.0,,,,1331.328857421875,,,223.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851383882,"Nov 9, 2019, 7:02:20 AM",Lauf am Morgen,Run,,3922,12.47,,false,White,activities/2851383882.gpx,80.0,,3922.0,3744.0,12470.2001953125,4.699999809265137,,44.252113342285156,,132.60000610351562,159.5,7.300000190734863,0.007217205595225096,,,,,,,,,1230.1248779296875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2880320539,"Nov 21, 2019, 6:14:35 AM",Morning Run,Run,,3657,11.35,183,false,,activities/2880320539.gpx,80.0,,3657.0,3562.0,11353.982421875,9.699999809265137,3.187530279159546,90.26512145996094,,27.0,58.29999923706055,16.799999237060547,0.01511178258806467,,,,,186.0,,,,1124.419189453125,,,183.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2884519064,"Nov 23, 2019, 7:29:11 AM",Morning Run,Run,,2331,8.04,142,false,,activities/2884519064.gpx,80.0,,2331.0,2263.0,8042.126953125,6.599999904632568,3.553745985031128,41.24761962890625,,43.29999923706055,56.70000076293945,11.600000381469727,0.004982560873031616,,,,,195.0,,,,793.3439331054688,,,142.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2887308057,"Nov 24, 2019, 9:01:41 AM",Morning Run,Run,,5499,16.74,303,false,,activities/2887308057.gpx,80.0,,5499.0,5209.0,16742.23046875,6.099999904632568,3.2140965461730957,112.59265899658203,,27.0,56.099998474121094,14.600000381469727,0.014335033483803272,,,,,191.0,,,,1664.2225341796875,,,303.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899876106,"Nov 29, 2019, 5:44:42 PM",Evening Run in Cologne,Run,"",3965,12.16,202,false,White,activities/2899876106.gpx,80.0,,3965.0,3923.0,12160.7666015625,4.599999904632568,3.0998640060424805,100.93829345703125,,36.900001525878906,55.599998474121094,13.800000190734863,-0.0057562002912163734,,,,,186.0,,,,1213.178955078125,,,202.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2931680250,"Dec 14, 2019, 9:35:43 AM","Morning Run with Lisa, Kai & Ferdi",Run,"",3806,11.57,137,false,White,activities/2931680250.gpx,80.0,,3806.0,3563.0,11576.8935546875,6.599999904632568,3.2491981983184814,89.30476379394531,,27.399999618530273,54.900001525878906,16.600000381469727,-0.0017314068973064423,,,,,193.0,,,,1156.64990234375,,,137.0,,,,,,,,,,,0.0,,0.0,,1.0,11767.2001953125,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2934435802,"Dec 15, 2019, 11:43:30 AM",Sun ☀️ 🙏 Run,Run,"",3077,10.52,178,false,White,activities/2934435802.gpx,80.0,,3077.0,3044.0,10526.224609375,6.599999904632568,3.458024024963379,69.10832977294922,,26.799999237060547,54.599998474121094,11.899999618530273,-0.0019000208703801036,,,,,200.0,,,,1048.2802734375,,,178.0,,,,,,,,,,,0.0,,0.0,,1.0,10664.7001953125,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2938221197,"Dec 17, 2019, 6:17:39 AM",Morning Run,Run,,3975,12.02,128,false,,activities/2938221197.gpx,80.0,,3975.0,3783.0,12025.4873046875,8.800000190734863,3.1788229942321777,86.04202270507812,,27.799999237060547,58.29999923706055,9.199999809265137,-0.010810361243784428,,,,,177.0,,,,1195.643310546875,,,128.0,,,,,,,,,,,,,0.0,,1.0,12163.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,
2942490229,"Dec 19, 2019, 6:33:35 AM",Morning Run,Run,,3335,10.43,116,false,,activities/2942490229.gpx,80.0,,3335.0,3193.0,10437.802734375,7.0,3.2689642906188965,99.63630676269531,,27.399999618530273,53.900001525878906,16.700000762939453,0.0,,,,,176.0,,,,1044.6041259765625,,,116.0,,,,,,,,,,,,,0.0,,1.0,10627.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,
2944812214,"Dec 20, 2019, 11:43:40 AM","Lunch Run with Huli, Lisa, Ferdi & Franz. ",Run,"",4203,11.06,78,false,White,activities/2944812214.gpx,80.0,,4203.0,3852.0,11062.02734375,6.599999904632568,2.8717620372772217,85.2506332397461,,27.399999618530273,53.900001525878906,14.5,0.0027278431225568056,,,,,163.0,,,,1098.715087890625,,,78.0,,,,,,,,,,,0.0,,0.0,,1.0,11177.7998046875,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2949482934,"Dec 22, 2019, 2:16:15 PM",100th run in 2019. Love it so much ❤️,Run,"",5444,17.38,249,false,White,activities/2949482934.gpx,80.0,,5444.0,5276.0,17379.234375,5.800000190734863,3.2940170764923096,80.3309555053711,,110.30000305175781,150.0,5.800000190734863,0.0,,,,,182.0,,,,1716.52490234375,,,249.0,,,,,,,,,,,0.0,,0.0,,1.0,17463.099609375,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2954966313,"Dec 25, 2019, 9:04:03 AM",Morning Run after 🎄🎅🏼🍷,Run,"",3668,11.88,134,false,White,activities/2954966313.gpx,80.0,,3668.0,3618.0,11887.2119140625,5.599999904632568,3.2855753898620605,35.49285888671875,,132.60000610351562,159.5,3.700000047683716,-0.027767034247517586,,,,,179.0,,,,993.4713134765625,,,134.0,,,,,,,,,,,0.0,,0.0,,1.0,10107.099609375,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2963231979,"Dec 28, 2019, 4:39:03 PM",Afternoon Run with Lisa and Kai,Run,"",4059,11.26,88,false,White,activities/2963231979.gpx,80.0,,4059.0,3518.0,11267.322265625,5.800000190734863,3.202763557434082,80.33690643310547,,27.5,60.099998474121094,16.700000762939453,0.0008875240455381572,,,,,177.0,,,,1122.81689453125,,,88.0,,,,,,,,,,,0.0,,0.0,,1.0,11423.0,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2970177020,"Dec 31, 2019, 11:58:55 AM",Silvester Pfannkuchen Lauf mit Lisa und Kai,Run,"",2898,9.89,167,false,White,activities/2970177020.gpx,80.0,,2898.0,2845.0,9894.3095703125,5.699999809265137,3.4777889251708984,125.90753936767578,,40.099998474121094,106.0,17.600000381469727,-0.0030320486985147,,,,,200.0,,,,1003.192626953125,,,167.0,,,,,,,,,,,0.0,,0.0,,1.0,10206.0,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2972727182,"Jan 1, 2020, 11:51:53 AM",Hello 2020 👋 ,Run,"",4177,11.33,127,false,White,activities/2972727182.gpx,80.0,,4177.0,3593.0,11331.8115234375,5.599999904632568,3.153857946395874,106.28472137451172,,28.100000381469727,60.099998474121094,19.100000381469727,0.0,,,,,176.0,,,,1139.28125,,,127.0,,,,,,,,,,,0.0,,0.0,,1.0,11590.5,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2977517429,"Jan 3, 2020, 5:39:07 AM",Scharmützelsee for Breakfast 🏃🏻‍♂️,Run,"",9233,25.26,241,false,White,activities/2977517429.gpx,80.0,,9233.0,8336.0,25259.490234375,5.0,3.0301692485809326,156.6109161376953,,36.099998474121094,76.9000015258789,14.600000381469727,0.001979453256353736,,,,,184.0,,,,2508.138916015625,,,241.0,,,,,,,,,,,0.0,,0.0,,1.0,25516.599609375,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
2991237092,"Jan 7, 2020, 7:51:13 PM",Evening Run,Run,,4277,12.86,115,false,,activities/2991237092.gpx,80.0,,4277.0,4205.0,12862.6767578125,5.0,3.0589005947113037,97.32059478759766,,27.0,56.099998474121094,17.299999237060547,0.0007780042360536754,,,,,172.0,,,,1285.3270263671875,,,115.0,,,,,,,,,,,,,0.0,,1.0,13076.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,
3004628561,"Jan 12, 2020, 11:03:10 AM",Intense Lunch Run with Theo. 🏃🏻🏃🏻,Run,"",7142,23.10,276,false,White,activities/3004628561.gpx,80.0,,7142.0,6824.0,23100.900390625,5.900000095367432,3.3852431774139404,181.3525848388672,,27.399999618530273,58.29999923706055,23.600000381469727,0.0,,,,,184.0,,,,2311.304443359375,,,276.0,,,,,,,,,,,0.0,,0.0,,1.0,23514.099609375,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
3014858919,"Jan 15, 2020, 10:13:23 PM",Night Run,Run,,3006,9.84,88,false,,activities/3014858919.gpx,80.0,,3006.0,2971.0,9842.349609375,5.300000190734863,3.312807083129883,60.46369171142578,,26.799999237060547,56.29999923706055,7.5,0.0,,,,,179.0,,,,976.15185546875,,,88.0,,,,,,,,,,,,,0.0,,1.0,9930.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,
3021313942,"Jan 18, 2020, 8:49:19 AM",🇦🇺 Relief Run for Australia. ,Run,"",9209,24.74,284,false,White,activities/3021313942.gpx,80.0,,9209.0,8035.0,24741.251953125,6.099999904632568,3.0791850090026855,196.1184539794922,,27.0,57.599998474121094,22.399999618530273,0.0,,,,,186.0,,,,2472.4482421875,,,284.0,,,,,,,,,,,0.0,,0.0,,1.0,25153.5,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
3043850371,"Jan 26, 2020, 6:09:54 AM",Morning Run in Napoli 🇮🇹 🍕 ,Run,"",5926,15.82,204,false,White,activities/3043850371.gpx,80.0,,5926.0,5027.0,15825.951171875,6.599999904632568,3.1481900215148926,270.5432434082031,,-1.399999976158142,131.89999389648438,47.599998474121094,0.0018956147832795978,,,,,186.0,,,,1637.55517578125,,,204.0,,,,,,,,,,,0.0,,0.0,,1.0,16659.69921875,,,,,,,,,,,,,,,,4512795.0,,,,,,,,,,
